node,community
4603073690,5
4603073693,5
4603073694,5
4603073695,5
4603073699,5
4603073704,5
4603073708,5
4603073710,5
4603073755,5
4603073765,32
4686513095,19
4736535771,9
4736541570,9
4736541571,9
4736541572,9
4736541573,9
4736541574,9
4736541575,9
4736541579,9
4736545525,0
4736545526,0
4736545527,0
4746868052,67
4746868060,67
4746878846,67
4746878850,67
4746878855,67
4746878856,67
4746878860,67
4747326645,4
4772257373,19
4776795421,0
4805661704,2
4805661707,2
4805661709,3
4844069844,0
4844069850,0
4844069853,0
4844069859,0
4844069861,0
4844069863,0
4844069864,0
4844069865,0
4844069866,0
4844069870,0
4844069883,0
4844069885,0
4844069898,0
4844069899,0
4844069902,0
4844073002,0
4844073144,0
4844073147,0
4844073148,0
4853851944,63
4853851947,63
4853851950,63
4853851951,63
4853851952,63
4853851962,29
4853851967,29
4853851971,29
4853852000,63
4867710537,13
4887267241,58
4887267243,58
4887267255,58
4887400492,44
4887400493,44
4887400494,60
4887400495,60
4887400497,60
4887400499,60
4887400500,60
4887400501,60
4887400504,60
4887400507,60
4887400508,60
4887400509,60
4887433792,44
4887433793,44
4887433794,44
4887433797,44
4887433798,44
4887433799,44
4887433801,7
4887433803,7
4887433804,7
4887433816,7
4887433818,7
4887433923,7
4887433930,7
4887433934,7
4887433937,7
4887433965,61
4887433966,61
4887433975,61
4887433977,68
4887433979,68
4887433981,68
4887433982,68
4887433984,68
4887433985,68
4887433989,68
4887433997,68
4887433998,68
4887433999,68
4887434000,68
4887434002,68
4887434007,68
4887434009,68
4887434010,68
4887434011,68
4887434012,68
4887434015,68
4887434018,68
4887434019,68
4887434077,7
4887434078,39
4887434079,39
4887434086,39
4887434094,39
4887434096,39
4887434097,6
4887434101,6
4887434104,6
4887434119,39
4887434120,59
4887434121,59
4887434128,38
4887434129,38
4887434131,38
4887434132,38
4887434133,38
4887434135,38
4887434136,38
4887434137,38
4887434139,38
4887452287,22
4887452301,22
4887452304,22
4887452318,22
4887475822,22
4887475836,22
4887475841,22
4887475842,23
4887475844,23
4887475848,22
4887475856,22
4887475858,22
4887475862,22
4887475863,22
4887475868,22
4887475870,22
4887475872,23
4887475873,23
4887475876,23
4887475877,23
4887475880,23
4887475894,16
4887475895,16
4887475900,16
4887475902,16
4887475910,16
4887475911,16
4887475912,16
4887475913,24
4887475915,24
4887475924,16
4887475932,16
4887475935,16
4887475940,16
4887475942,16
4887475947,24
4887475953,69
4887475954,69
4887475955,69
4887475956,69
4887475958,69
4887475960,69
4887475963,69
4887475969,69
4887475972,69
4887475975,69
4887475978,69
4887475979,69
4887475981,69
4887475986,69
4887475987,69
4887475991,25
4887475993,70
4887475996,70
4887475997,70
4887476003,70
4887476006,70
4887476013,70
4887476014,23
4887476021,23
4887476028,23
4887476029,23
4887476030,23
4887476031,23
4887476037,22
4887476039,16
4887476040,16
4887476042,16
4887476051,16
4887476055,16
4887515785,26
4887515786,26
4887515788,26
4887515791,72
4887515792,72
4887515793,72
4887515796,72
4887515797,26
4887515802,26
4887515804,26
4887515816,73
4887516029,73
4887516030,73
4887516036,73
4887516037,26
4887516038,26
4887516039,26
4887516040,26
4887516043,26
4887516044,26
4887516045,26
4887516046,26
4887516056,72
4887516059,72
4887516062,72
4887516064,72
4887516070,72
4887516071,26
4887516072,26
4887516073,26
4887516074,26
4887516075,26
4887516077,26
4887516078,26
4887516081,26
4887516082,26
4887516083,26
4887516088,26
4887516090,27
4887516094,27
4887516095,27
4887516100,27
4887516101,27
4887516124,27
4887516125,27
4887516126,27
4887516127,27
4887516128,27
4887516129,27
4887516132,27
4887516136,27
4887516137,74
4887516139,74
4887516141,74
4887516143,27
4887516145,27
4887516146,27
4887516149,27
4887516150,27
4887516152,27
4887516156,27
4887516158,28
4887516159,28
4887516160,28
4887516165,28
4887516167,28
4887516169,28
4887516174,28
4887516177,28
4887516183,28
4887516184,28
4887516189,41
4887516190,41
4887516191,29
4887516193,29
4887516198,29
4887516208,67
4887516212,67
4887516213,67
4887516226,67
4887516228,67
4887516229,67
4887516236,67
4887516238,67
4887516240,67
4887516248,67
4887516249,67
4887516250,67
4887516260,67
4887516261,67
4890841062,18
4890841063,18
4890841065,18
4890841068,18
4890841072,18
4890841073,18
4890841074,18
4890841075,18
4890841077,18
4890841078,18
4890841083,18
4890845574,54
4890845576,54
4890845577,54
4890845579,54
4890845580,54
4890845585,54
4890845587,54
4890845589,54
4890845590,54
4890845594,54
4890845595,55
4890845596,55
4890845601,55
4890845602,55
4890845603,55
4890845604,55
4890845605,55
4890845606,55
4890845608,55
4890845609,55
4890845610,55
4890845611,55
4890845625,55
4890845629,55
4890845630,56
4890845631,56
4890845632,56
4890845633,56
4890845634,56
4890845650,75
4890845679,64
4890845685,64
4890845688,64
4890845693,64
4890845699,53
4890846228,52
4890846232,52
4890846235,52
4890846237,52
4890846238,52
4890846242,52
4890846243,52
4890846247,52
4898483749,20
4898483750,20
4898483751,20
4898483944,20
4898483946,20
4901273870,57
4926542544,10
4941368976,3
4941368977,3
4941368980,3
4941368982,3
4941377448,11
4941377451,11
4941377461,11
4941377471,12
4941377472,12
4941377478,12
4941377481,12
4941377482,12
4941377484,12
4941377487,12
4941377488,12
4941377490,12
4941377496,12
4941377501,12
5012073624,22
5012073676,5
5012073677,5
5029119134,27
5057959156,4
5057959157,4
5057959158,4
5057959159,9
5057959162,4
5057959163,4
5057959165,4
5123869463,29
5123869470,29
5123869471,29
5244497738,3
5244497740,3
5244497742,3
5344980680,0
5344980683,0
5485678276,11
5485678278,11
5485678282,11
5485678290,11
5485678293,11
5485678298,11
5485678299,11
5485678300,11
5485678302,11
5485678303,11
5485678304,11
5485678305,11
5485678306,11
5485678307,11
5485678308,11
5485678309,11
5485678316,11
5485678317,11
5485678318,11
5485678319,11
5485678320,11
5485679321,11
5485679322,11
5485722658,12
5485722659,12
5485722660,12
5485722661,12
5485722662,12
5485722663,12
5485722665,12
5485722666,12
5485722667,12
5485722668,12
5485722669,12
5485722670,12
5485722672,12
5485722675,12
5485722676,12
5485722677,12
5485722681,12
5485722683,12
5485722684,12
5485722685,12
5485722686,12
5485722687,12
5485722689,12
5485722692,12
5485733355,11
5678423856,5
5678423891,20
5678423893,20
5678423905,5
5678424089,5
5678424090,5
5678424091,5
5678424092,5
5678424093,5
5678424094,5
5678424095,5
5678424096,5
5678424097,5
5678424098,5
5678424099,5
5678424100,5
5678424101,5
5678424104,5
5678424107,5
5678424110,5
5678424111,5
5678424119,5
5678424125,5
5678424126,5
5678424127,5
5678424128,5
5678424129,5
5678424130,5
5678424213,20
5678424214,20
5678424215,20
5678424216,20
5678424219,20
5678424221,20
5678424222,20
5678424223,20
5678424224,20
5678424226,20
5678424228,20
5678424229,20
5678424232,20
5678424235,20
5678424237,20
5678424238,20
5678424239,20
5678424242,20
5678424276,20
5678424277,20
5678424278,20
5678424279,20
5678424281,20
5678424286,20
5678424287,20
5678424296,20
5678424297,20
5678424298,20
5678424299,20
5678424300,20
5678424301,20
5678424303,20
5678424304,20
5678424345,20
5678424352,20
5678424367,20
5678424375,20
5678424376,20
5678424378,20
5678424379,20
5678424380,20
5678424381,20
5678424382,20
5678424383,20
5678424384,20
5678424385,20
5678424386,20
5678424387,20
5678424388,20
5678424389,20
5678424390,20
5678424391,20
5678424392,20
5678424393,20
5678424418,20
5678424419,20
5678424420,20
5678424421,20
5678424425,20
5678424426,20
5678424427,20
5678424428,20
5678424429,20
5678424431,20
5678424432,20
5678424433,20
5678424435,20
5678424436,20
5678424437,20
5678424443,20
5678424448,20
5678424449,20
5678424450,20
5678424451,20
5678424452,20
5678424456,20
5678424458,20
5678424459,20
5678424460,20
5678424461,20
5678424462,20
5678424463,20
5678424464,20
5678424465,20
5678424466,20
5678424467,20
5678424468,20
5678424469,20
5678424471,20
5678424472,20
5678424473,20
5678424474,20
5678424475,20
5678424477,20
5678424478,20
5678424479,20
5678424480,20
5678424481,20
5678424482,20
5678424483,20
5678424484,20
5678424485,20
5678424487,20
5678424488,20
5678424489,20
5678424490,20
5678424492,20
5678424493,20
5678424494,20
5678424495,20
5678424496,20
5678424498,20
5678424499,20
5678424500,20
5678424501,20
5678424509,20
5678424519,20
5678424522,20
5678424523,20
5678424524,20
5678424525,20
5678424526,20
5678424528,49
5678424532,49
5678424588,49
5678424608,49
5678424609,49
5678424610,49
5678424629,49
5678424630,49
5678424645,49
5678424646,49
5678424685,49
5678424697,49
5678424729,22
5678424746,22
5678424748,22
5678424751,22
5678424758,22
5678424761,22
5678424765,22
5678424786,22
5678424881,22
5678424925,22
5678424964,22
5678424966,22
5678424974,22
5678425025,22
5678425026,22
5678425027,22
5678425028,22
5678425029,22
5678425030,22
5678425031,22
5678425034,22
5678425042,22
5678425063,22
5678425087,49
5678425090,49
5678425091,49
5678425092,49
5678425093,49
5678425094,49
5678425095,49
5678425096,49
5678425097,49
5678425098,49
5678425099,49
5678425100,49
5678425101,49
5678425102,49
5678425104,49
5678425106,49
5678425107,49
5678425108,49
5678425109,49
5678425110,49
5678425112,49
5678425114,49
5678425115,49
5678425130,49
5678425131,49
5678425132,49
5678425133,49
5678425134,49
5678425150,49
5678425151,49
5678425152,49
5678425153,49
5678425154,49
5678425161,49
5678425163,49
5678425169,49
5678425170,49
5678425171,49
5678425175,49
5678425176,49
5678425179,49
5678425180,49
5678425181,49
5678425182,49
5678425183,49
5678425184,49
5678425186,49
5678425187,49
5678425197,49
5678425198,49
5678425199,49
5678425200,49
5678425203,49
5678425205,49
5678425218,49
5678425220,49
5678425221,49
5678425222,49
5678425223,49
5678425226,49
5678425227,49
5678425231,49
5678425233,49
5678425237,49
5678425239,49
5678425244,49
5678425246,49
5678425247,49
5678425248,49
5678425253,49
5678425254,49
5678425258,49
5678425259,49
5678425267,49
5678425268,49
5678425269,49
5678425270,49
5678425333,49
5678425334,49
5678425335,49
5678425336,49
5678425338,49
5678425339,49
5678425340,49
5678425346,49
5678425347,49
5678425348,49
5678425350,49
5678425351,49
5678425352,49
5678425353,49
5678425354,49
5678425355,49
5678425356,49
5678425357,49
5678425358,49
5678425359,49
5678425360,49
5678425361,49
5678425362,49
5678425417,49
5678425438,49
5679173162,74
5679173179,74
5679173183,74
5679173190,74
5679173193,74
5679173195,74
5679173206,74
5679173207,74
5679173208,74
5679173209,74
5679173211,74
5679173212,74
5679173213,74
5679173923,74
5679173924,74
5679173925,74
5679173927,74
5679173928,74
5679173930,74
5679173935,74
5679173937,74
5679173938,74
5679173939,74
5679173940,74
5679173941,74
5679173942,74
5679173946,74
5679173947,74
5679173948,74
5679173949,74
5679173952,26
5679173958,26
5679173959,74
5679173966,74
5679173967,74
5679173970,26
5679173976,26
5679173977,26
5679173981,26
5679173982,26
5679173986,26
5679173987,26
5679173990,26
5679173991,26
5679173992,26
5679173996,26
5679174000,74
5679174007,74
5679174008,74
5679174012,74
5679174013,74
5679174014,74
5679174018,74
5679174020,74
5679174021,74
5679174022,74
5679174083,26
5679174101,26
5679174105,26
5679174110,26
5679174111,26
5679174113,26
5679174114,26
5679174116,26
5679174119,26
5679174121,26
5679174122,26
5679174126,26
5679174127,26
5679174131,26
5679174138,26
5679174145,26
5679174149,26
5679174151,26
5679174172,26
5679174173,73
5679174183,73
5679174188,73
5679174202,26
5679174205,26
5679174206,26
5679174211,26
5679174261,70
5679174262,70
5679174266,70
5679174267,70
5679174268,70
5679174270,25
5679174274,25
5679174276,25
5679174277,25
5679174279,25
5679174280,25
5679174286,25
5679174290,70
5679174291,70
5683735725,11
5683735726,11
5683735728,11
5683735729,11
5683735732,11
5683735734,11
5683735736,11
5683735738,11
5683735740,11
5683735741,11
5683735742,11
5683735743,11
5683735744,11
5683735746,11
5683735747,11
5683735748,11
5683735753,11
5683735755,11
5683735757,11
5683735760,11
5683735761,11
5683735765,11
5683735766,11
5683735768,11
5683735769,11
5683735770,11
5683735775,11
5683735784,11
5683788840,11
5683788846,11
5683788848,11
5683788854,11
5683788855,11
5683788859,11
5683788861,11
5683788862,11
5683788863,11
5683788865,11
5683788866,11
5683788867,11
5683788868,11
5683788871,11
5683788875,11
5683788876,11
5683788880,11
5683788888,11
5683795103,11
5683795105,11
5683795109,11
5683795111,11
5683795114,11
5683795115,11
5683852959,11
5683853008,11
5683853010,11
5683853011,11
5683853013,11
5683853014,11
5683853015,11
5683853016,11
5683853017,11
5683853018,11
5683853019,11
5683853020,11
5683853121,11
5683853122,11
5683853123,11
5683853124,11
5683853125,11
5683853126,11
5683853127,11
5683853129,11
5683853130,11
5684318596,4
5684318599,4
5684318607,4
5684318618,4
5684318934,4
5684444908,4
5684444912,4
5684444913,4
5684445524,4
5684445529,4
5684445530,4
5684445531,4
5684445547,4
5684445548,4
5684445560,4
5684445562,4
5684445564,4
5684445574,4
5684445575,4
5684445579,4
5686407628,3
5686407629,3
5686407630,3
5686407636,3
5686407637,3
5686407642,3
5686407643,3
5686407649,3
5686407651,4
5686407652,4
5686407653,4
5686407654,4
5686407656,4
5686407657,4
5686407658,4
5686407659,4
5686407660,4
5686407661,4
5686407665,4
5686407667,4
5686407669,4
5686407670,4
5686407671,4
5686413206,4
5686413209,4
5686413216,4
5686415321,4
5686415322,4
5686415324,4
5686415325,4
5686415326,4
5686428198,21
5686428199,21
5686428200,21
5686428201,21
5686428203,21
5686441326,4
5686453195,20
5686453201,20
5686483604,4
5686483926,4
5686483927,4
5686483932,4
5686483937,4
5686483947,4
5686483953,4
5686483954,4
5686483964,4
5686483973,4
5686483975,4
5686483976,4
5686483977,4
5686483982,4
5686483986,4
5686487618,4
5686487619,4
5686490122,4
5686496167,4
5686496168,4
5686496169,4
5686496170,4
5686496171,4
5686496172,4
5686496173,4
5686496174,4
5686496175,4
5686496176,4
5686496177,4
5686496178,4
5686526685,4
5686526686,4
5686526687,4
5686526688,4
5686526689,4
5686526690,4
5686526692,4
5686526697,4
5686526698,4
5686526699,4
5686526705,4
5686526711,4
5686526713,4
5686526715,4
5686526716,4
5686526718,4
5686526719,4
5686526720,4
5686529962,21
5686529963,21
5686529993,21
5686529996,21
5686530004,21
5686530005,21
5686530521,4
5686530522,4
5686530523,4
5686530525,4
5686530527,4
5686530530,4
5686530531,4
5686531421,21
5686531422,21
5686574884,4
5686574885,4
5686574886,4
5686574887,4
5686574920,13
5686575035,4
5686575037,4
5686575043,4
5686575044,4
5686575045,4
5686575048,4
5686575049,4
5686575050,4
5686575053,4
5686575054,4
5686575056,4
5686575060,4
5686575062,4
5686580386,21
5686582024,21
5686582059,21
5686582061,21
5686582063,21
5686582065,21
5686667885,21
5686667888,21
5686667901,21
5686667902,21
5686667903,21
5686667905,21
5686667906,21
5686667907,21
5686667908,21
5686667929,21
5686667950,21
5686667951,21
5686667952,21
5686667953,21
5686667955,21
5686667956,21
5686667960,21
5686667967,21
5686667969,21
5686667970,21
5686682619,12
5686682620,12
5686683137,12
5686683156,12
5686735524,12
5686745152,20
5686745154,20
5686745155,20
5686745156,20
5686745157,20
5686745158,20
5686745178,20
5686745179,20
5686745180,20
5686745181,20
5686745187,20
5686745188,20
5686745189,20
5686745190,20
5686745191,20
5686745193,20
5686745194,20
5686745195,20
5686745196,20
5686745197,20
5686745198,20
5686745199,20
5686745200,20
5686745201,20
5686745202,20
5686745204,20
5686745206,20
5686745207,20
5686745208,20
5686745209,20
5686745210,20
5686745211,20
5686745212,20
5686745213,20
5686745214,20
5686745215,20
5686745216,20
5686758403,11
5686758404,11
5686758408,11
5686758409,11
5686758410,11
5686758411,11
5686758413,11
5686758414,11
5686758415,11
5686777822,21
5686777825,21
5686777827,21
5686777833,21
5686777836,21
5686777842,20
5686796939,11
5686938092,21
5686938110,21
5686938112,20
5686938523,20
5686938532,21
5686938533,21
5686938538,21
5686938541,21
5686938547,20
5686938548,20
5686938550,20
5686938566,21
5686938568,21
5686938569,21
5686938575,21
5686964898,11
5686965456,11
5686965464,11
5687011395,11
5687011396,11
5687011404,11
5687011405,11
5687074746,21
5687074753,20
5687074755,20
5687074763,20
5687074767,20
5687074768,20
5687074773,20
5687074774,20
5687074787,20
5687074789,20
5687074790,20
5687074791,20
5687075922,20
5687075923,20
5687075926,20
5687075928,20
5687075931,20
5687075932,20
5687075934,20
5687075936,20
5687075937,20
5687075940,20
5687075941,20
5687075942,20
5687075943,20
5687075944,20
5687075956,20
5687075957,20
5687075959,20
5687075960,20
5687075961,20
5687075962,20
5687075965,20
5687075966,20
5687075967,20
5687075968,20
5687075978,21
5687075979,21
5687075980,21
5687075983,21
5687075987,21
5687142709,20
5687142718,20
5687143122,20
5687143142,20
5689353656,4
5689353666,4
5689353669,11
5689353677,4
5689353679,4
5689353681,4
5689353685,4
5689353686,4
5689353688,4
5689353689,11
5689353693,11
5689353698,11
5689353706,11
5689353708,4
5689353712,4
5689353719,4
5689354721,4
5689354725,4
5689354726,4
5689354727,4
5689354728,4
5689354729,4
5689354733,4
5689354736,4
5689366219,11
5689373708,4
5689373709,4
5689373710,4
5689373718,4
5689373719,4
5689373720,4
5689373823,4
5689373824,4
5689373830,4
5689373831,4
5689373835,4
5689373836,4
5689373837,4
5689373839,4
5689373842,4
5689423551,4
5689423554,4
5689423559,4
5689423560,4
5689423565,4
5689423566,4
5689423567,4
5689423568,4
5689423569,4
5689423575,4
5689434690,4
5689434691,4
5689434696,4
5689434697,4
5689434698,4
5689434701,4
5689470012,4
5689470017,4
5689470020,4
5689470021,4
5689470038,4
5689470039,4
5689470040,4
5689470041,4
5689470042,4
5689470043,4
5689470044,4
5689470045,4
5689470046,4
